,openInterest,symbol,productGroup,productCode,tradingHoursGlobex,url,tradingHoursClearPort,listedContracts,terminationOfTrading,contractUnit,settlementMethod,vendorCodes,floatingPrice,priceLimitOrCircut,productName,settlementProcedures,blockMinimum,clearing,globex,tradingHours,errorFlag,clearedAs,exchange,positionLimits,minimumPriceFluctuation,exchangeRulebook,floor,volume,priceQuotation,clearPort
0,184,6ZN,Energy,"CME Globex: 6ZN
CME ClearPort: 6Z
Clearing: 6Z",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/tennessee-800-leg-natural-gas-basis_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next five calendar years. A new calendar year will be added following the termination of trading in the December contract of the current year.,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Tennessee Gas Pipeline Co. Louisiana, 800 leg Index (""Index"") published  in the first regular issue of the contract month minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,Tennessee 800 Leg Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,6Z,6ZN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 432,-,0,U.S. dollars and cents per MMBtu,6Z
0,,76X,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,404,7D,Energy,"CME Globex: 7D
CME ClearPort: 7D
Clearing: 7D",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/35-fuel-oil-cif-med-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),48 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 metric tons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from the Platts European Marketscan for 3.5% Fuel Oil under the heading ※Cargoes CIF Med Basis Genoa/Lavera§ for each business day that it is determined during the contract month.,,3.5% Fuel Oil CIF MED (Platts) Futures,,Block Minimum Thresholds,7D,7D,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per metric ton,NYMEX 471,-,0,U.S. dollars and cents per metric ton,7D
0,0,7FT,Energy,"CME Globex: GLI
CME ClearPort: 7F
Clearing: 7F
TAS: 7FT",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/european-gasoil-ice-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Monthly contracts for the current year plus 6 years,"Trading shall cease one business day prior to the expiration of the ICE Gasoil Futures contract, i.e., the third business day prior to the fourteenth (14th) calendar day of the delivery month.",100 metric tons,Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the settlement price for the ICE Low Sulphur Gasoil Futures 1st nearby contract that is determined on the penultimate trading day of the ICE Low Sulphur Gasoil contract.,,European Low Sulphur Gasoil (100mt) Bullet (TAS) Futures,European Gasoil Futures Settlement Procedures,Block Minimum Thresholds,7FT,7FT,,,Futures,NYMEX,NYMEX Position Limits,$0.05 per metric ton,NYMEX 712,-,0,U.S. dollars and cents per metric ton,7FT
0,203,7I,Energy,"CME Globex: A7I
CME ClearPort: 7I
Clearing: 7I",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/gasoline-euro-bob-oxy-new-barges-crack-spread-balmo-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Monthly contracts listed for 3 consecutive months,Trading ceases on the last business day of the contract month.,"1,000 barrels",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the balance-of-month arithmetic average of the mid-point between the high and low quotations from the Argus Media for Gasoline Euro-bob Oxy NWE Barges minus the Brent Crude Oil (ICE) Futures contract first nearby settlement price from the selected start date through the end of the month (using Non-common pricing), except for (A) below. For purposes of determining the Floating Price, the Argus Media gasoline assessment price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest cent. The conversion factor will be 8.33 barrels per metric ton.

(A) The settlement prices of the 1st nearby contract month will be used except on the last day of trading for the expiring Brent Crude Oil Futures contract when the settlement prices of the 2nd nearby contract will be used.",,Gasoline Euro-bob Oxy NWE Barges (Argus) Crack Spread BALMO Futures,,Block Minimum Thresholds,7I,A7I,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 733,-,0,U.S. dollars and cents per barrel,7I
0,0,7P,Energy,"CME Globex: 7P
CME ClearPort: 7P
Clearing: 7P",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/euro-bob-gasoline-10ppm-rdam-fob-barges-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 metric tons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from the Platts European Marketscan for Premium Unl Eurobob Gasoline 10ppm under the heading ※Rotterdam FOB Barges§ for each business day that it is determined during the contract month.,,EuroBob Gasoline 10 ppm Barges FOB Rdam (Platts) Futures,,Block Minimum Thresholds,7P,7P,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per metric ton,NYMEX 717,-,0,U.S. dollars and cents per metric ton,7P
0,,7T,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,7TX,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,8BN,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,0,8EN,Energy,"CME Globex: 8EN
CME ClearPort: 8E
Clearing: 8E",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/transco-zone-1-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Transcontinental Gas Pipe Line Corp. Zone 1 Index (""Index"") published  in the first regular issue of the contract month minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,Transco Zone 1 Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,8E,8EN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 435,-,0,U.S. dollars and cents per MMBtu,8E
0,,8FN,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"1,011",8XN,Energy,"CME Globex: 8XN
CME ClearPort: 8X
Clearing: 8X",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/oneok-oklahoma-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),72 consecutive months,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") OneOk Gas Transportation LLC, Oklahoma Index (""Index"") published  in the first regular issue of the contract month minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,"OneOk, Oklahoma Natural Gas (Platts IFERC) Basis Futures",,Block Minimum Thresholds,8X,8XN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 430,-,0,U.S. dollars and cents per MMBtu,8X
0,200,8ZN,Energy,"CME Globex: 8ZN
CME ClearPort: 8Z
Clearing: 8Z",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/southern-star-texas-oklahoma-kansas-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Southern Star Central Gas Pipeline Inc. Texas, Oklahoma, Kansas Index (""Index"") published  in the first regular issue of the contract month minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,"Southern Star, Tx.-Okla.-Kan. Natural Gas (Platts IFERC) Basis Futures",,Block Minimum Thresholds,8Z,8ZN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 431,-,0,U.S. dollars and cents per MMBtu,8Z
0,,93X,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,95X,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,98N,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"9,176",9FN,Energy,"CME Globex: 9FN
CME ClearPort: 9F
Clearing: 9F",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/texas-gas-zone-1-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Texas Gas Transmission Corp. Zone 1 Index (""Index"") published  in the first regular issue of the contract month minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,"Texas Gas, Zone 1 Natural Gas (Platts IFERC) Basis Futures",,Block Minimum Thresholds,9F,9FN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 434,-,0,U.S. dollars and cents per MMBtu,9F
0,,A0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"6,814",A0D,Energy,"CME Globex: A0D
CME ClearPort: 0D
Clearing: 0D",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/mini-european-35pct-fuel-oil-platts-barges-fob-rdam-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year and next 4 consecutive years,Trading shall cease on the last business day of the contract month.,100 metric tons,Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts European Marketscan for 3.5% Fuel Oil under the heading ""Barges FOB Rotterdam"" assessment for each business day that it is determined during the contract month.",,Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,,Block Minimum Thresholds,0D,A0D,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per metric ton,NYMEX 842,-,176,U.S. dollars and cents per metric ton,0D
0,"1,747",A0F,Energy,"CME Globex: A0F
CME ClearPort: 0F
Clearing: 0F",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/mini-singapore-fuel-oil-180-cst-platts-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Monthly contracts shall be listed for the current calendar year plus a further 5 consecutive calendar years. An additional 12 monthly contracts shall be added on the 1st business day of January each year.,Trading shall cease on the last business day of the contract month.,100 metric tons,Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from the Platts Asia-Pacific Marketscan for HSFO 180cst (High-Sulfur Fuel Oil) under the heading ""Singapore Physical Cargoes"" for each business day that it is determined during the contract month.",,Mini Singapore Fuel Oil 180 cst (Platts) Futures,,Block Minimum Thresholds,0F,A0F,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per metric ton,NYMEX 844,-,89,U.S. dollars and cents per metric ton,0F
0,,A0K,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,A0X,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,,A1A,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"23,482",A1R,Energy,"CME Globex: A1R
CME ClearPort: 1R
Clearing: 1R",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/propane-non-ldh-mt-belvieu-opis-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Every month for 48 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Mont Belvieu Propane (non-LDH) price for each business day during the contract month.,,Propane Non-LDH Mont Belvieu (OPIS) Futures,,Block Minimum Thresholds,1R,A1R,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 414,-,60,U.S. dollars and cents per gallon,1R
0,0,A1U,Energy,"CME Globex: A1U
CME ClearPort: 1U
Clearing: 1U",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/new-york-jet-fuel-platt-vs-heating-oil-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 U.S. gallons",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the mid-point between the high and low quotations from Platts Oilgram Price Report for New York Jet Fuel (Barge) minus the NY Harbor ULSD Futures first nearby contract month settlement price for each business day that both are determined during the contract month. For purposes of determining the Floating Price, the Platts mean will be rounded each day to the nearest thousandth of a cent.",,NY Jet Fuel (Platts) vs. NY Harbor ULSD Futures,,Block Minimum Thresholds,1U,A1U,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 413,-,0,U.S. dollars and cents per gallon,1U
